,rank,Track Name,Artist,views,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,season,season1,year,year1,week,Precipitation,GDP,Suicide,Unemployment,population,temperature_ave,hi_temp,low_temp,time,date
2220,21位,On Our Way Home,Empire of the Sun,1.2,0.612,0.855,-3.2430000000000000,0.0529,0.183,0.21,0.0602,0.7830000000000000,95.031,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2221,22位,For Myself - Acoustic,Etham,1.16,0.495,0.4,-10.68,0.0386,0.8370000000000000,0.0,0.47,0.335,151.838,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2222,23位,Uh Huh,Somewhere Else,1.12,0.841,0.7340000000000000,-4.997,0.16,0.0431,2.59E-06,0.124,0.272,120.962,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2223,24位,Juice,Chromeo,1.08,0.821,0.716,-4.298,0.136,0.12,0.0,0.126,0.7,104.948,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2224,25位,要!,HONEST BOYZ(R),1.04,0.923,0.887,-5.15,0.3,0.233,0.0,0.368,0.7290000000000000,95.007,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2225,26位,Crisis (feat. 21 Savage),Rich Brian,1.0,0.898,0.6710000000000000,-5.942,0.227,0.0699,5.17E-05,0.12,0.6680000000000000,144.99200000000000,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2226,27位,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,0.96,0.703,0.407,-12.155,0.0504,0.706,0.0,0.45,0.8490000000000000,140.05700000000000,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2227,28位,ガンダーラ,Godiego,0.92,0.6560000000000000,0.625,-6.728,0.0228,0.7490000000000000,0.0,0.166,0.474,108.195,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2228,29位,DREAM BOYS,MIGHTY WARRIORS,0.88,0.657,0.841,-3.559,0.101,0.0533,0.0,0.578,0.693,160.028,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2229,30位,Let me be your girl,Aiha Higurashi,0.84,0.899,0.318,-9.755,0.0721,0.239,0.000362,0.335,0.511,120.049,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2230,31位,CAN'T STOP,SHINJIRO ATAE (from AAA),0.8,0.607,0.7140000000000000,-7.18,0.0345,0.00578,0.0,0.162,0.812,127.048,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2231,32位,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,0.76,0.509,0.631,-6.312,0.0566,0.0976,0.0,0.058,0.157,154.359,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2232,33位,愛のせい,Rina Katahira,0.72,0.642,0.431,-6.6320000000000000,0.0257,0.0152,3.35E-06,0.0392,0.612,94.958,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2233,34位,No Coming Down,NGHTMRE,0.68,0.645,0.736,-6.1320000000000000,0.1,0.0596,0.0,0.218,0.534,129.915,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2234,35位,gold,EDEN,0.64,0.695,0.453,-9.577,0.16,0.622,0.0,0.3720000000000000,0.62,97.046,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2235,36位,ニュータイプトーキョー,Reol,0.6,0.514,0.954,-3.033,0.194,0.00137,0.0,0.249,0.871,209.875,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2236,37位,ダンシング・ヒーロー(Eat You Up) - Modern Version,Yoko Oginome,0.56,0.7,0.923,-5.235,0.0357,0.0414,0.00921,0.379,0.942,131.845,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2237,38位,SWIM,SIRUP,0.52,0.667,0.512,-7.956,0.0686,0.515,0.0,0.21,0.855,88.071,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2238,39位,Runnin',EDX,0.48,0.748,0.7040000000000000,-6.718,0.0951,0.172,0.000298,0.369,0.466,122.039,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2239,40位,ロビンソン,SPITZ,0.44,0.636,0.81,-3.985,0.0277,0.586,0.0,0.151,0.622,111.053,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2240,41位,긴 밤이 오면,Eddy Kim,0.4,0.48,0.501,-5.511,0.0296,0.624,0.0,0.0748,0.222,110.889,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2241,42位,GUMMO,6ix9ine,0.36,0.66,0.775,-4.926,0.172,0.0553,0.0,0.129,0.635,157.036,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2242,43位,Fantasy,JBJ,0.32,0.68,0.955,-2.64,0.0977,0.0312,0.0,0.194,0.785,150.05100000000000,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2243,44位,Jungle (feat. E-40 & Abraham Mateo),Pitbull,0.28,0.7960000000000000,0.84,-4.285,0.15,0.0302,0.0,0.0676,0.8420000000000000,114.935,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2244,45位,SMOKIN' BILLY,Thee Michelle Gun Elephant,0.24,0.142,0.974,-2.122,0.174,0.0008760000000000000,1.48E-05,0.0946,0.281,171.459,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2245,46位,Head Full Of Tongues,Joy Opposites,0.2,0.537,0.8190000000000000,-6.356,0.055,0.00406,0.0117,0.29600000000000000,0.228,119.967,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2246,47位,おだやかな暮らし,clammbon,0.16,0.6610000000000000,0.224,-12.516000000000000,0.0335,0.7490000000000000,0.0218,0.0733,0.258,131.032,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2247,48位,Tutti Frutti,Haruomi Hosono,0.12,0.8370000000000000,0.462,-11.225,0.142,0.609,0.208,0.14400000000000000,0.7390000000000000,89.398,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2248,49位,Crazy Love,WONK,0.08,0.57,0.8080000000000000,-6.093,0.0859,0.0449,3.31E-05,0.108,0.655,80.032,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2249,50位,Puta (Murder GP 2017),SIMON,0.04,0.752,0.6780000000000000,-8.813000000000000,0.27,0.0164,0.0,0.109,0.361,89.023,17年11月3週目,2017-11-03,2017年,2017,45週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,45,45
2250,1位,新宝島,Sakanaction,2.0,0.511,0.913,-3.948,0.103,0.00239,0.0298,0.171,0.476,157.998,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2251,2位,ばらの花,Quruli,1.96,0.662,0.615,-6.283,0.0347,0.014,0.406,0.58,0.679,125.066,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2252,3位,Get It Right (feat. MØ),Diplo,1.92,0.456,0.833,-4.242,0.0964,0.108,1.71E-05,0.0592,0.261,159.808,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2253,4位,罠,Boku no Lyric no Boyomi,1.88,0.6510000000000000,0.7610000000000000,-3.741,0.0436,0.0732,3.57E-06,0.139,0.621,116.008,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2254,5位,ユメマカセ,"Soil & ""Pimp"" Sessions",1.84,0.6860000000000000,0.7170000000000000,-6.583000000000000,0.173,0.133,1.76E-06,0.34700000000000000,0.708,89.964,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2255,6位,ミュージック,Sakanaction,1.8,0.7390000000000000,0.6410000000000000,-8.673,0.0363,0.0778,0.00137,0.0934,0.6810000000000000,136.02200000000000,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2256,7位,ダンス・ファウンダー,Dance For Philosophy,1.76,0.795,0.908,-3.215,0.0871,0.0838,0.000193,0.0894,0.634,130.012,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2257,8位,It's A Beautiful World,Noel Gallagher's High Flying Birds,1.72,0.514,0.915,-4.263,0.0417,0.14,0.741,0.408,0.5540000000000000,133.016,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2258,9位,「聴きたかったダンスミュージック、リキッドルームに」,Sakanaction,1.68,0.735,0.691,-9.445,0.033,0.363,0.157,0.14800000000000000,0.934,120.027,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2259,10位,Fill Me Up,Jin Akanishi,1.64,0.652,0.7560000000000000,-5.867000000000000,0.081,0.13,3.18E-05,0.16900000000000000,0.458,139.028,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2260,11位,目が明く藍色,Sakanaction,1.6,0.36,0.5490000000000000,-5.2880000000000000,0.0334,0.0073600000000000000,0.00012,0.0852,0.293,150.857,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2261,12位,How Can I Do?,Quruli,1.56,0.4970000000000000,0.753,-7.501,0.052000000000000000,0.000165,6.72E-06,0.334,0.441,120.05,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2262,13位,Blissing Me,Björk,1.52,0.487,0.5,-8.599,0.0314,0.897,6.06E-05,0.413,0.273,105.964,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2263,14位,ダンシング・ヒーロー(Eat You Up),Yoko Oginome,1.48,0.664,0.979,-5.311,0.0385,0.0212,0.000397,0.458,0.888,132.247,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2264,15位,Summer Situation,STUTS,1.44,0.677,0.7560000000000000,-4.194,0.0641,0.145,2.17E-06,0.0796,0.866,84.50400000000000,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2265,16位,アルクアラウンド,Sakanaction,1.4,0.488,0.871,-3.062,0.16,0.054000000000000000,0.0138,0.149,0.617,131.989,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2266,17位,Aoi,Sakanaction,1.36,0.474,0.858,-3.397,0.039,0.00906,0.000843,0.105,0.625,163.984,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2267,18位,多分、風。,Sakanaction,1.32,0.569,0.7,-5.73,0.0329,0.00103,0.0004730000000000000,0.103,0.462,139.046,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2268,19位,やさしくなりたい,Kazuyoshi Saito,1.28,0.496,0.915,-3.533,0.0371,0.00877,0.00189,0.108,0.446,132.017,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2269,20位,三日月サンセット,Sakanaction,1.24,0.8440000000000000,0.593,-7.628000000000000,0.0502,0.25,5.67E-06,0.0724,0.928,122.035,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2270,21位,It's You,Henry,1.2,0.545,0.468,-6.064,0.0247,0.637,0.0,0.128,0.279,76.045,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2271,22位,Walk On Water (feat. Beyoncé),Eminem,1.16,0.49,0.598,-4.814,0.18600000000000000,0.8010000000000000,0.0,0.5760000000000000,0.61,84.00400000000000,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2272,23位,琥珀色の街、上海蟹の朝,Quruli,1.12,0.698,0.607,-8.744,0.0369,0.0582,2.3E-05,0.62,0.723,90.01100000000000,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2273,24位,僕はロボットごしの君に恋をする,THE SxPLAY,1.08,0.7090000000000000,0.677,-3.677,0.0269,0.7760000000000000,0.0,0.16,0.37,109.984,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2274,25位,Run This Town,Niiko x SWAE,1.04,0.733,0.475,-11.72,0.0695,0.0118,0.358,0.0959,0.34700000000000000,103.046,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2275,26位,アイデンティティ,Sakanaction,1.0,0.499,0.792,-3.438,0.0498,0.0649,0.0,0.574,0.6990000000000000,139.991,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2276,27位,I Miss You,Ben Botfield,0.96,0.5720000000000000,0.231,-8.231,0.05,0.8910000000000000,0.0,0.126,0.614,139.028,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2277,28位,Take My Breath Away,VINAI,0.92,0.569,0.929,-2.926,0.0764,0.0252,0.0,0.273,0.589,105.022,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2278,29位,American Soul,U2,0.88,0.584,0.81,-7.77,0.0557,0.0318,2.88E-05,0.295,0.397,129.996,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2279,30位,ダンシング・ヒーロー(Eat You Up) - Dear Pop Singer Version,Yoko Oginome,0.84,0.65,0.954,-2.504,0.0893,0.0449,0.0,0.373,0.7070000000000000,131.92600000000000,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2280,31位,ネイティブダンサー,Sakanaction,0.8,0.7090000000000000,0.631,-7.19,0.0339,0.0813,0.008410000000000000,0.154,0.81,129.998,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2281,32位,That's Fantastic!,POLYSICS,0.76,0.466,0.994,-1.556,0.245,0.0069,0.093,0.509,0.115,125.874,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2282,33位,Quit - Seiho Remix,Cashmere Cat,0.72,0.451,0.561,-7.315,0.0439,0.35700000000000000,0.0,0.303,0.0885,134.92700000000000,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2283,34位,How do you feel about me ?,Nodoka Kirishima,0.68,0.546,0.625,-6.359,0.0947,0.158,0.0745,0.484,0.49,148.026,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2284,35位,白波トップウォーター,Sakanaction,0.64,0.77,0.472,-9.892,0.057,0.136,0.00398,0.109,0.68,125.967,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2285,36位,Outskirts,The fin.,0.6,0.5920000000000000,0.57,-8.235,0.0268,0.0306,0.183,0.113,0.535,59.015,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2286,37位,Anymore,[.que],0.56,0.21600000000000000,0.192,-13.658,0.0324,0.968,0.373,0.0933,0.181,100.172,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2287,38位,明日はどこから,Takako Matsu,0.52,0.617,0.55,-5.178,0.0241,0.632,0.0,0.195,0.551,89.0,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2288,39位,raingurl,Yaeji,0.48,0.929,0.5720000000000000,-6.928,0.0506,0.017,0.00353,0.122,0.28800000000000000,128.014,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2289,40位,Chocolate,CHANMINA,0.44,0.795,0.742,-4.722,0.0556,0.0614,2.64E-06,0.0669,0.267,92.002,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2290,41位,The Brightside,Lil Peep,0.4,0.6460000000000000,0.64,-6.522,0.0424,0.0348,0.0,0.108,0.882,134.03,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2291,42位,言葉にしたくてできない言葉を,Nodoka Kirishima,0.36,0.522,0.875,-2.344,0.044,0.126,0.0,0.45,0.586,136.439,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2292,43位,sub/objective,Boku no Lyric no Boyomi,0.32,0.728,0.6780000000000000,-6.5470000000000000,0.0365,0.619,0.145,0.0953,0.4270000000000000,95.02,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2293,44位,つきとさなぎ,Boku no Lyric no Boyomi,0.28,0.685,0.607,-7.999,0.052000000000000000,0.62,0.0903,0.111,0.5870000000000000,90.012,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2294,45位,Breakfast (feat. A$AP Rocky),Jaden,0.24,0.485,0.7830000000000000,-7.82,0.623,0.34600000000000000,0.0,0.752,0.154,159.661,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2295,46位,ステップアップLOVE,DAOKO,0.2,0.672,0.988,-2.055,0.116,0.0254,9.28E-06,0.142,0.81,128.029,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2296,47位,Paris in the Rain,Lauv,0.16,0.426,0.408,-9.419,0.0524,0.7710000000000000,7.88E-06,0.394,0.528,76.309,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2297,48位,星の生まれる日,Cocco,0.12,0.4920000000000000,0.28600000000000000,-12.224,0.0329,0.675,1.66E-05,0.14400000000000000,0.0931,151.82300000000000,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2298,49位,灯り,Straightener,0.08,0.451,0.605,-4.916,0.0309,0.115,0.0,0.154,0.345,97.982,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2299,50位,遠い日の花火,Sayonara Ponytail,0.04,0.4920000000000000,0.583,-7.059,0.0259,0.684,4.33E-05,0.25,0.613,170.02200000000000,17年11月4週目,2017-11-04,2017年,2017,46週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,46,46
2300,1位,UP ALL NIGHT - x DAOKO,Beck,2.0,0.639,0.941,-2.37,0.0716,0.0102,0.00171,0.262,0.711,109.987,17年11月5週目,2017-11-05,2017年,2017,47週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,47,47
2301,2位,Winter Lights,Ovall,1.96,0.682,0.6730000000000000,-6.613,0.0538,0.0625,0.00674,0.0736,0.809,97.978,17年11月5週目,2017-11-05,2017年,2017,47週目,77.9387755102041,0.2,1565.0,2.7,126714.0,10.9,22.0632653061224,1.15102040816327,47,47
